-0.243988 0.964229
-0.245491 0.96374
-0.246992 0.963247
-0.248489 0.962752
-0.249983 0.962253
-0.251474 0.961752
-0.252962 0.961248
-0.254447 0.96074
-0.255929 0.96023
-0.257407 0.959716
-0.258883 0.9592
-0.260355 0.958681
-0.261824 0.958159
-0.263291 0.957634
-0.264754 0.957106
-0.266214 0.956575
-0.26767 0.956041
-0.269124 0.955504
-0.270575 0.954964
-0.272023 0.954422
-0.273467 0.953876
-0.274909 0.953328
-0.276347 0.952776
-0.277782 0.952222
-0.279215 0.951665
-0.280644 0.951105
-0.28207 0.950543
-0.283493 0.949977
-0.284913 0.949409
-0.28633 0.948838
-0.287745 0.948263
-0.289156 0.947687
-0.290563 0.947107
-0.291968 0.946524
-0.29337 0.945939
-0.294769 0.945351
-0.296165 0.94476
-0.297558 0.944166
-0.298948 0.94357
-0.300335 0.94297
-0.301719 0.942368
-0.3031 0.941763
-0.304478 0.941156
-0.305853 0.940546
-0.307225 0.939933
-0.308594 0.939317
-0.30996 0.938698
-0.311323 0.938077
-0.312683 0.937453
-0.31404 0.936826
-0.315394 0.936197
-0.316745 0.935565
-0.318093 0.93493
-0.319439 0.934292
-0.320781 0.933652
-0.32212 0.933009
-0.323457 0.932363
-0.32479 0.931715
-0.326121 0.931064
-0.327448 0.930411
-0.328773 0.929755
-0.330095 0.929096
-0.331414 0.928434
-0.33273 0.92777
-0.334043 0.927103
-0.335353 0.926434
-0.33666 0.925762
-0.337965 0.925087
-0.339266 0.92441
-0.340564 0.92373
-0.34186 0.923048
-0.343153 0.922363
-0.344443 0.921675
-0.34573 0.920985
-0.347014 0.920292
-0.348295 0.919597
-0.349573 0.918899
-0.350849 0.918199
-0.352121 0.917496
-0.353391 0.91679
-0.354658 0.916082
-0.355922 0.915371
-0.357183 0.914658
-0.358441 0.913943
-0.359697 0.913225
-0.360949 0.912504
-0.362199 0.911781
-0.363446 0.911055
-0.36469 0.910327
-0.365931 0.909596
-0.367169 0.908863
-0.368405 0.908128
-0.369638 0.90739
-0.370867 0.906649
-0.372094 0.905906
-0.373319 0.905161
-0.37454 0.904413
-0.375759 0.903663
-0.376974 0.90291
-0.378187 0.902155
-0.379398 0.901397
-0.380605 0.900637
-0.38181 0.899875
-0.383011 0.89911
-0.38421 0.898343
-0.385406 0.897573
-0.3866 0.896801
-0.38779 0.896027
-0.388978 0.89525
-0.390163 0.894471
-0.391345 0.893689
-0.392525 0.892905
-0.393702 0.892119
-0.394875 0.891331
-0.396047 0.89054
-0.397215 0.889746
-0.398381 0.888951
-0.399543 0.888153
-0.400704 0.887353
-0.401861 0.88655
-0.403015 0.885745
-0.404167 0.884938
-0.405316 0.884129
-0.406463 0.883317
-0.407606 0.882503
-0.408747 0.881686
-0.409885 0.880868
-0.41102 0.880047
-0.412153 0.879224
-0.413283 0.878398
-0.41441 0.87757
-0.415534 0.876741
-0.416656 0.875908
-0.417775 0.875074
-0.418891 0.874237
-0.420005 0.873398
-0.421116 0.872557
-0.422224 0.871714
-0.423329 0.870868
-0.424432 0.870021
-0.425532 0.869171
-0.426629 0.868318
-0.427723 0.867464
-0.428815 0.866608
-0.429904 0.865749
-0.430991 0.864888
-0.432075 0.864025
-0.433156 0.86316
-0.434234 0.862292
-0.43531 0.861423
-0.436382 0.860551
-0.437453 0.859677
-0.43852 0.858801
-0.439585 0.857923
-0.440648 0.857043
-0.441707 0.856161
-0.442764 0.855276
-0.443818 0.854389
-0.44487 0.853501
-0.445919 0.85261
-0.446965 0.851717
-0.448008 0.850822
-0.449049 0.849925
-0.450087 0.849026
-0.451123 0.848125
-0.452156 0.847221
-0.453186 0.846316
-0.454214 0.845409
-0.455238 0.844499
-0.456261 0.843588
-0.45728 0.842674
-0.458297 0.841759
-0.459312 0.840841
-0.460323 0.839921
-0.461332 0.839
-0.462339 0.838076
-0.463343 0.83715
-0.464344 0.836223
-0.465342 0.835293
-0.466338 0.834361
-0.467331 0.833428
-0.468322 0.832492
-0.46931 0.831554
-0.470295 0.830615
-0.471278 0.829673
-0.472258 0.82873
-0.473236 0.827784
-0.47421 0.826837
-0.475183 0.825887
-0.476152 0.824936
-0.477119 0.823983
-0.478084 0.823028
-0.479046 0.82207
-0.480005 0.821111
-0.480961 0.82015
-0.481915 0.819187
-0.482867 0.818223
-0.483816 0.817256
-0.484762 0.816287
-0.485705 0.815317
-0.486646 0.814345
-0.487585 0.81337
-0.48852 0.812394
-0.489454 0.811416
-0.490384 0.810436
-0.491312 0.809455
-0.492238 0.808471
-0.493161 0.807486
-0.494081 0.806499
-0.494999 0.80551
-0.495914 0.804519
-0.496826 0.803526
-0.497736 0.802531
-0.498644 0.801535
-0.499548 0.800537
-0.500451 0.799537
-0.50135 0.798535
-0.502247 0.797531
-0.503142 0.796526
-0.504034 0.795519
-0.504923 0.79451
-0.50581 0.793499
-0.506694 0.792487
-0.507576 0.791472
-0.508455 0.790456
-0.509332 0.789438
-0.510206 0.788419
-0.511077 0.787398
-0.511946 0.786375
-0.512812 0.78535
-0.513676 0.784323
-0.514537 0.783295
-0.515396 0.782265
-0.516252 0.781234
-0.517106 0.7802
-0.517957 0.779165
-0.518805 0.778128
-0.519651 0.77709
-0.520495 0.77605
-0.521336 0.775008
-0.522174 0.773964
-0.52301 0.772919
-0.523843 0.771872
-0.524674 0.770824
-0.525502 0.769774
-0.526328 0.768722
-0.527151 0.767668
-0.527971 0.766613
-0.528789 0.765557
-0.529605 0.764498
-0.530418 0.763438
-0.531229 0.762376
-0.532037 0.761313
-0.532842 0.760248
-0.533645 0.759182
-0.534445 0.758114
-0.535243 0.757044
-0.536039 0.755973
-0.536831 0.7549
-0.537622 0.753825
-0.53841 0.752749
-0.539195 0.751672
-0.539978 0.750593
-0.540758 0.749512
-0.541536 0.74843
-0.542311 0.747346
-0.543084 0.74626
-0.543854 0.745173
-0.544622 0.744085
-0.545387 0.742995
-0.54615 0.741903
-0.54691 0.74081
-0.547668 0.739716
-0.548423 0.73862
-0.549176 0.737522
-0.549926 0.736423
-0.550674 0.735322
-0.551419 0.73422
-0.552162 0.733117
-0.552902 0.732012
-0.55364 0.730905
-0.554375 0.729797
-0.555108 0.728688
-0.555838 0.727577
-0.556566 0.726464
-0.557292 0.72535
-0.558014 0.724235
-0.558735 0.723118
-0.559453 0.722
-0.560168 0.720881
-0.560881 0.719759
-0.561591 0.718637
-0.562299 0.717513
-0.563005 0.716388
-0.563708 0.715261
-0.564408 0.714133
-0.565106 0.713003
-0.565802 0.711873
-0.566495 0.71074
-0.567186 0.709607
-0.567874 0.708472
-0.56856 0.707335
-0.569243 0.706197
-0.569924 0.705058
-0.570602 0.703918
-0.571278 0.702776
-0.571951 0.701632
-0.572622 0.700488
-0.57329 0.699342
-0.573956 0.698195
-0.57462 0.697046
-0.575281 0.695896
-0.575939 0.694745
-0.576596 0.693593
-0.577249 0.692439
-0.5779 0.691284
-0.578549 0.690127
-0.579195 0.688969
-0.579839 0.68781
-0.580481 0.68665
-0.58112 0.685488
-0.581756 0.684325
-0.58239 0.683161
-0.583022 0.681996
-0.583651 0.680829
-0.584277 0.679661
-0.584902 0.678492
-0.585523 0.677322
-0.586143 0.67615
-0.58676 0.674977
-0.587374 0.673803
-0.587986 0.672628
-0.588596 0.671451
-0.589203 0.670273
-0.589807 0.669094
-0.59041 0.667914
-0.59101 0.666733
-0.591607 0.66555
-0.592202 0.664366
-0.592794 0.663181
-0.593384 0.661995
-0.593972 0.660808
-0.594557 0.659619
-0.59514 0.658429
-0.59572 0.657239
-0.596298 0.656047
-0.596874 0.654853
-0.597447 0.653659
-0.598017 0.652464
-0.598585 0.651267
-0.599151 0.650069
-0.599714 0.64887
-0.600275 0.64767
-0.600834 0.646469
-0.60139 0.645267
-0.601943 0.644064
-0.602495 0.642859
-0.603043 0.641654
-0.60359 0.640447
-0.604134 0.639239
-0.604675 0.638031
-0.605214 0.636821
-0.605751 0.63561
-0.606285 0.634398
-0.606817 0.633185
-0.607347 0.63197
-0.607874 0.630755
-0.608398 0.629539
-0.60892 0.628322
-0.60944 0.627103
-0.609957 0.625884
-0.610472 0.624663
-0.610985 0.623442
-0.611495 0.622219
-0.612003 0.620996
-0.612508 0.619771
-0.613011 0.618546
-0.613511 0.617319
-0.61401 0.616092
-0.614505 0.614863
-0.614999 0.613634
-0.615489 0.612403
-0.615978 0.611172
-0.616464 0.60994
-0.616948 0.608706
-0.617429 0.607472
-0.617908 0.606236
-0.618384 0.605
-0.618858 0.603763
-0.61933 0.602525
-0.619799 0.601286
-0.620266 0.600045
-0.620731 0.598804
-0.621193 0.597563
-0.621652 0.59632
-0.62211 0.595076
-0.622565 0.593831
-0.623017 0.592586
-0.623467 0.591339
-0.623915 0.590092
-0.62436 0.588844
-0.624803 0.587594
-0.625244 0.586344
-0.625682 0.585093
-0.626118 0.583842
-0.626551 0.582589
-0.626982 0.581335
-0.627411 0.580081
-0.627837 0.578826
-0.628261 0.57757
-0.628683 0.576313
-0.629102 0.575055
-0.629519 0.573796
-0.629933 0.572537
-0.630345 0.571277
-0.630755 0.570015
-0.631162 0.568754
-0.631567 0.567491
-0.631969 0.566227
-0.632369 0.564963
-0.632767 0.563698
-0.633162 0.562432
-0.633555 0.561165
-0.633946 0.559898
-0.634334 0.558629
-0.63472 0.55736
-0.635103 0.55609
-0.635484 0.55482
-0.635863 0.553549
-0.63624 0.552276
-0.636614 0.551004
-0.636985 0.54973
-0.637354 0.548456
-0.637721 0.547181
-0.638086 0.545905
-0.638448 0.544628
-0.638808 0.543351
-0.639165 0.542073
-0.63952 0.540794
-0.639873 0.539515
-0.640224 0.538235
-0.640572 0.536954
-0.640917 0.535673
-0.64126 0.53439
-0.641601 0.533108
-0.64194 0.531824
-0.642276 0.53054
-0.64261 0.529255
-0.642942 0.527969
-0.643271 0.526683
-0.643597 0.525396
-0.643922 0.524109
-0.644244 0.522821
-0.644564 0.521532
-0.644881 0.520242
-0.645196 0.518952
-0.645509 0.517662
-0.645819 0.51637
-0.646127 0.515078
-0.646433 0.513786
-0.646736 0.512493
-0.647037 0.511199
-0.647336 0.509904
-0.647632 0.508609
-0.647926 0.507314
-0.648217 0.506018
-0.648507 0.504721
-0.648793 0.503424
-0.649078 0.502126
-0.64936 0.500827
-0.64964 0.499528
-0.649918 0.498229
-0.650193 0.496929
-0.650466 0.495628
-0.650736 0.494327
-0.651004 0.493025
-0.65127 0.491723
-0.651534 0.49042
-0.651795 0.489117
-0.652054 0.487813
-0.65231 0.486508
-0.652564 0.485204
-0.652816 0.483898
-0.653066 0.482592
-0.653313 0.481286
-0.653558 0.479979
-0.6538 0.478672
-0.654041 0.477364
-0.654278 0.476056
-0.654514 0.474747
-0.654747 0.473438
-0.654978 0.472128
-0.655207 0.470818
-0.655433 0.469507
-0.655657 0.468196
-0.655879 0.466884
-0.656098 0.465572
-0.656315 0.46426
-0.656529 0.462947
-0.656742 0.461634
-0.656952 0.46032
-0.65716 0.459006
-0.657365 0.457691
-0.657568 0.456377
-0.657769 0.455061
-0.657967 0.453745
-0.658163 0.452429
-0.658357 0.451113
-0.658549 0.449796
-0.658738 0.448479
-0.658925 0.447161
-0.659109 0.445843
-0.659292 0.444525
-0.659472 0.443206
-0.659649 0.441887
-0.659825 0.440567
-0.659998 0.439247
-0.660168 0.437927
-0.660337 0.436607
-0.660503 0.435286
-0.660667 0.433965
-0.660828 0.432643
-0.660988 0.431321
-0.661145 0.429999
-0.661299 0.428677
-0.661452 0.427354
-0.661602 0.426031
-0.661749 0.424708
-0.661895 0.423384
-0.662038 0.42206
-0.662179 0.420736
-0.662317 0.419411
-0.662454 0.418087
-0.662588 0.416762
-0.662719 0.415436
-0.662849 0.414111
-0.662976 0.412785
-0.663101 0.411459
-0.663223 0.410132
-0.663344 0.408806
-0.663462 0.407479
-0.663577 0.406152
-0.663691 0.404825
-0.663802 0.403497
-0.663911 0.40217
-0.664017 0.400842
-0.664122 0.399513
-0.664224 0.398185
-0.664323 0.396857
-0.664421 0.395528
-0.664516 0.394199
-0.664609 0.39287
-0.664699 0.39154
-0.664788 0.390211
-0.664874 0.388881
-0.664958 0.387551
-0.665039 0.386221
-0.665119 0.384891
-0.665196 0.383561
-0.66527 0.382231
-0.665343 0.3809
-0.665413 0.379569
-0.665481 0.378238
-0.665547 0.376907
-0.66561 0.375576
-0.665671 0.374245
-0.66573 0.372913
-0.665787 0.371582
-0.665841 0.37025
-0.665893 0.368919
-0.665943 0.367587
-0.66599 0.366255
-0.666036 0.364923
-0.666079 0.363591
-0.66612 0.362258
-0.666158 0.360926
-0.666194 0.359594
-0.666229 0.358261
-0.66626 0.356929
-0.66629 0.355596
-0.666317 0.354264
-0.666342 0.352931
-0.666365 0.351598
-0.666386 0.350266
-0.666404 0.348933
-0.66642 0.3476
-0.666434 0.346267
-0.666445 0.344934
-0.666455 0.343601
-0.666462 0.342268
-0.666467 0.340936
-0.666469 0.339603
-0.66647 0.33827
-0.666468 0.336937
-0.666464 0.335604
-0.666457 0.334271
-0.666449 0.332938
-0.666438 0.331605
-0.666425 0.330272
-0.66641 0.328939
-0.666392 0.327607
-0.666373 0.326274
-0.666351 0.324941
-0.666327 0.323608
-0.6663 0.322276
-0.666272 0.320943
-0.666241 0.319611
-0.666208 0.318278
-0.666172 0.316946
-0.666135 0.315614
-0.666095 0.314281
-0.666053 0.312949
-0.666009 0.311617
-0.665963 0.310285
-0.665914 0.308953
-0.665863 0.307621
-0.66581 0.30629
-0.665755 0.304958
-0.665698 0.303627
-0.665638 0.302295
-0.665576 0.300964
-0.665512 0.299633
-0.665446 0.298302
-0.665377 0.296971
-0.665307 0.295641
-0.665234 0.29431
-0.665159 0.29298
-0.665081 0.291649
-0.665002 0.290319
-0.66492 0.288989
-0.664836 0.28766
-0.66475 0.28633
-0.664662 0.285001
-0.664572 0.283671
-0.664479 0.282342
-0.664384 0.281014
-0.664287 0.279685
-0.664188 0.278356
-0.664086 0.277028
-0.663983 0.2757
-0.663877 0.274372
-0.663769 0.273045
-0.663659 0.271717
-0.663547 0.27039
-0.663432 0.269063
-0.663315 0.267736
-0.663196 0.26641
-0.663075 0.265083
-0.662952 0.263757
-0.662827 0.262432
-0.662699 0.261106
-0.662569 0.259781
-0.662437 0.258456
-0.662303 0.257131
-0.662167 0.255807
-0.662029 0.254482
-0.661888 0.253159
-0.661745 0.251835
-0.6616 0.250512
-0.661453 0.249188
-0.661304 0.247866
-0.661153 0.246543
-0.660999 0.245221
-0.660843 0.243899
-0.660685 0.242578
-0.660525 0.241257
-0.660363 0.239936
-0.660199 0.238615
-0.660032 0.237295
-0.659864 0.235975
-0.659693 0.234655
-0.65952 0.233336
-0.659345 0.232017
-0.659168 0.230699
-0.658988 0.229381
-0.658807 0.228063
-0.658623 0.226745
-0.658437 0.225428
-0.658249 0.224112
-0.658059 0.222795
-0.657867 0.221479
-0.657672 0.220164
-0.657476 0.218849
-0.657277 0.217534
-0.657077 0.21622
-0.656874 0.214906
-0.656669 0.213592
-0.656462 0.212279
-0.656252 0.210966
-0.656041 0.209654
-0.655827 0.208342
-0.655612 0.207031
-0.655394 0.20572
-0.655174 0.204409
-0.654952 0.203099
-0.654728 0.201789
-0.654502 0.20048
-0.654273 0.199171
-0.654043 0.197863
-0.65381 0.196555
-0.653576 0.195248
-0.653339 0.193941
-0.6531 0.192634
-0.652859 0.191328
-0.652616 0.190023
-0.652371 0.188718
-0.652124 0.187413
-0.651874 0.186109
-0.651623 0.184806
-0.651369 0.183503
-0.651113 0.182201
-0.650856 0.180899
-0.650596 0.179597
-0.650334 0.178296
-0.65007 0.176996
-0.649804 0.175696
-0.649535 0.174397
-0.649265 0.173098
-0.648993 0.171799
-0.648718 0.170502
-0.648442 0.169205
-0.648163 0.167908
-0.647882 0.166612
-0.6476 0.165316
-0.647315 0.164022
-0.647028 0.162727
-0.646739 0.161433
-0.646448 0.16014
-0.646155 0.158848
-0.64586 0.157556
-0.645562 0.156264
-0.645263 0.154973
-0.644962 0.153683
-0.644658 0.152394
-0.644353 0.151105
-0.644045 0.149816
-0.643736 0.148528
-0.643424 0.147241
-0.64311 0.145955
-0.642794 0.144669
-0.642477 0.143383
-0.642157 0.142099
-0.641835 0.140815
-0.641511 0.139532
-0.641185 0.138249
-0.640857 0.136967
-0.640527 0.135685
-0.640195 0.134405
-0.639861 0.133125
-0.639524 0.131845
-0.639186 0.130567
-0.638846 0.129288
-0.638504 0.128011
-0.638159 0.126734
-0.637813 0.125459
-0.637465 0.124183
-0.637114 0.122909
-0.636762 0.121635
-0.636408 0.120362
-0.636051 0.119089
-0.635693 0.117817
-0.635332 0.116546
-0.63497 0.115276
-0.634605 0.114006
-0.634239 0.112738
-0.63387 0.11147
-0.6335 0.110202
-0.633127 0.108936
-0.632753 0.10767
-0.632376 0.106405
-0.631998 0.10514
-0.631618 0.103877
-0.631235 0.102614
-0.630851 0.101352
-0.630464 0.10009
-0.630076 0.0988297
-0.629685 0.09757
-0.629293 0.096311
-0.628898 0.0950528
-0.628502 0.0937954
-0.628104 0.0925388
-0.627703 0.091283
-0.627301 0.090028
-0.626897 0.0887738
-0.62649 0.0875204
-0.626082 0.0862678
-0.625672 0.0850161
-0.62526 0.0837652
-0.624845 0.082515
-0.624429 0.0812658
-0.624011 0.0800173
-0.623591 0.0787697
-0.623169 0.077523
-0.622745 0.0762771
-0.622319 0.075032
-0.621891 0.0737878
-0.621462 0.0725444
-0.62103 0.0713019
-0.620596 0.0700603
-0.62016 0.0688196
-0.619723 0.0675797
-0.619283 0.0663407
-0.618842 0.0651025
-0.618398 0.0638653
-0.617953 0.0626289
-0.617506 0.0613935
-0.617056 0.0601589
-0.616605 0.0589253
-0.616152 0.0576925
-0.615697 0.0564607
-0.61524 0.0552297
-0.614781 0.0539997
-0.614321 0.0527706
-0.613858 0.0515424
-0.613393 0.0503152
-0.612927 0.0490888
-0.612458 0.0478635
-0.611988 0.046639
-0.611516 0.0454155
-0.611041 0.0441929
-0.610565 0.0429713
-0.610087 0.0417507
-0.609608 0.040531
-0.609126 0.0393123
-0.608642 0.0380945
-0.608157 0.0368777
-0.607669 0.0356619
-0.60718 0.034447
-0.606688 0.0332331
-0.606195 0.0320203
-0.6057 0.0308084
-0.605203 0.0295975
-0.604705 0.0283876
-0.604204 0.0271786
-0.603701 0.0259707
-0.603197 0.0247638
-0.602691 0.023558
-0.602183 0.0223531
-0.601673 0.0211492
-0.601161 0.0199464
-0.600647 0.0187446
-0.600131 0.0175438
-0.599614 0.0163441
-0.599095 0.0151453
-0.598573 0.0139477
-0.59805 0.0127511
-0.597526 0.0115555
-0.596999 0.010361
-0.59647 0.00916748
-0.59594 0.00797507
-0.595408 0.00678373
-0.594873 0.00559345
-0.594337 0.00440423
-0.5938 0.0032161
-0.59326 0.00202904
-0.592719 0.000843058
-0.592175 -0.000341837
-0.59163 -0.00152564
-0.591083 -0.00270836
-0.590535 -0.00388997
-0.589984 -0.00507049
